Wall time,Step,Value
1716033555.392767,3001,0.20499999821186066
1716033556.24426,3002,0.2818000018596649
1716033557.470578,3004,0.567799985408783
1716033563.832077,3010,0.23759999871253967
1716033569.7244318,3018,0.5680000185966492
1716033570.4474082,3019,0.5374000072479248
1716033574.1420412,3024,0.4618000090122223
1716033578.0145679,3029,0.5311999917030334
1716033581.6614761,3034,0.25360000133514404
1716033593.500764,3047,0.24819999933242798
1716033594.392918,3048,0.17520000040531158
1716033594.935199,3049,0.3057999908924103
1716033603.262518,3059,0.5098000168800354
1716033608.707527,3066,0.3734000027179718
1716033611.0335062,3069,0.6122000217437744
1716033614.596283,3074,0.35679998993873596
1716033625.8037739,3083,0.19300000369548798
1716033626.862973,3084,0.4307999908924103
1716033627.733792,3085,0.22139999270439148
1716033632.471162,3090,0.33340001106262207
1716033637.08389,3096,0.32260000705718994
1716033639.324537,3099,0.525600016117096
1716033642.0779781,3103,0.3418000042438507
1716033642.963296,3104,0.44519999623298645
1716033643.5124469,3105,0.43220001459121704
1716033644.723805,3107,0.358599990606308
1716033647.928521,3111,0.38659998774528503
1716033650.014366,3114,0.34779998660087585
1716033650.695752,3115,0.40860000252723694
1716033652.636719,3119,0.32919999957084656
1716033653.270782,3120,0.453000009059906
1716033653.810833,3121,0.6877999901771545
1716033657.048213,3126,0.6517999768257141
1716033658.924609,3128,0.3962000012397766
1716033665.804062,3138,0.15680000185966492
1716033666.3535,3139,0.23420000076293945
1716033671.064548,3145,0.42480000853538513
1716033675.661257,3150,0.3691999912261963
1716033677.09332,3152,0.6200000047683716
1716033679.954895,3155,0.36559998989105225
1716033689.395917,3167,0.2734000086784363
1716033692.8832052,3170,0.4034000039100647
1716033695.191058,3173,0.4602000117301941
1716033699.2961679,3178,0.2800000011920929
1716033702.0332742,3181,0.5662000179290771
1716033706.972474,3187,0.4212000072002411
1716033709.749446,3190,0.45260000228881836
1716033711.5365329,3192,0.44279998540878296
1716033714.435421,3197,0.3853999972343445
1716033716.7323542,3199,0.241799995303154
1716033719.831072,3203,0.5105999708175659
1716033720.3970392,3204,0.11900000274181366
1716033726.569247,3212,0.36000001430511475
1716033729.610698,3216,0.49320000410079956
1716033730.471593,3217,0.37400001287460327
1716033733.052567,3220,0.4851999878883362
1716033734.99968,3222,0.188400000333786
1716033740.487068,3229,0.5105999708175659
1716033744.5368488,3233,0.625
1716033748.888432,3237,0.2924000024795532
1716033753.752161,3241,0.23559999465942383
1716033755.877275,3243,0.1907999962568283
1716033762.293398,3249,0.2590000033378601
1716033773.703855,3261,0.1387999951839447
1716033775.256393,3263,0.5631999969482422
1716033777.374568,3265,0.27480000257492065
1716033780.017457,3268,0.40880000591278076
1716033783.900616,3271,0.21719999611377716
1716033787.007097,3274,0.3508000075817108
1716033787.849519,3275,0.5464000105857849
1716033792.416894,3280,0.20160000026226044
1716033798.998165,3288,0.38420000672340393
1716033805.002455,3294,0.19979999959468842
1716033806.698974,3297,0.5446000099182129
1716033807.389676,3298,0.4074000120162964
1716033814.767879,3306,0.25679999589920044
1716033821.04192,3314,0.5103999972343445
1716033827.964459,3323,0.5806000232696533
1716033830.8207328,3327,0.3991999924182892
1716033835.175065,3334,0.477400004863739
1716033839.8274949,3340,0.22179999947547913
1716033844.284535,3345,0.5044000148773193
1716033849.6517692,3353,0.4560000002384186
1716033851.187874,3355,0.4602000117301941
1716033852.0256739,3356,0.44359999895095825
1716033856.960386,3362,0.4277999997138977
1716033858.338739,3364,0.5386000275611877
1716033859.013185,3365,0.4650000035762787
1716033860.0007858,3366,0.2685999870300293
1716033862.297483,3370,0.5094000101089478
1716033863.435094,3371,0.26460000872612
1716033864.273111,3372,0.321399986743927
1716033865.483804,3374,0.49540001153945923
1716033868.0266318,3377,0.1687999963760376
1716033869.220848,3379,0.640999972820282
1716033873.750154,3384,0.420199990272522
1716033874.110135,3385,0.49619999527931213
1716033876.7569191,3388,0.39959999918937683
1716033880.939126,3393,0.48539999127388
1716033881.918258,3394,0.4068000018596649
1716033883.937751,3397,0.6223999857902527
1716033887.5008051,3402,0.6553999781608582
1716033888.901637,3404,0.4440000057220459
1716033891.584346,3407,0.4097999930381775
1716033892.611747,3408,0.28360000252723694
1716033893.280107,3409,0.45719999074935913
1716033895.6785312,3412,0.4032000005245209
1716033899.584616,3418,0.44699999690055847
1716033902.661569,3422,0.49480000138282776
1716033905.988864,3426,0.19359999895095825
1716033912.484431,3433,0.21539999544620514
1716033913.154923,3434,0.43619999289512634
1716033914.833216,3436,0.4602000117301941
1716033917.168322,3439,0.39419999718666077
1716033922.522177,3444,0.3662000000476837
1716033931.402674,3454,0.26100000739097595
1716033932.088526,3455,0.29919999837875366
1716033935.458961,3459,0.5848000049591064
1716033937.386073,3461,0.18060000240802765
1716033945.17821,3468,0.0835999995470047
1716033947.668978,3470,0.053199999034404755
1716033949.869874,3472,0.024399999529123306
1716033953.495209,3475,0.26260000467300415
1716033957.693187,3480,0.32739999890327454
1716033958.82145,3481,0.25699999928474426
1716033959.180127,3482,0.45899999141693115
1716033960.3827,3483,0.287200003862381
1716033961.2525592,3484,0.3343999981880188
1716033962.4465191,3485,0.2386000007390976
1716033965.833171,3489,0.5199999809265137
1716033967.603064,3491,0.4973999857902527
1716033969.359134,3493,0.42239999771118164
1716033971.4004369,3496,0.3050000071525574
1716033973.924053,3499,0.384799987077713
1716033975.067311,3500,0.358599990606308
1716033977.722228,3503,0.5163999795913696
1716033988.629605,3514,0.25540000200271606
1716033994.429236,3519,0.3253999948501587
1716033995.655454,3520,0.16519999504089355
1716034001.328188,3526,0.1979999989271164
1716034006.326168,3531,0.15479999780654907
1716034010.069592,3535,0.3481999933719635
1716034010.867286,3536,0.3296000063419342
1716034016.380912,3541,0.2476000040769577
1716034019.270893,3544,0.25
1716034024.513393,3550,0.29679998755455017
1716034028.091574,3554,0.41659998893737793
1716034031.3982248,3558,0.5825999975204468
1716034033.641381,3560,0.23739999532699585
1716034038.0891142,3566,0.6589999794960022
1716034040.420614,3569,0.47999998927116394
1716034044.134742,3573,0.5009999871253967
1716034045.3754292,3575,0.44760000705718994
1716034046.44993,3576,0.47519999742507935
1716034049.162005,3579,0.4997999966144562
1716034050.1048021,3580,0.4074000120162964
1716034053.544628,3584,0.3181999921798706
1716034056.442552,3587,0.4620000123977661
1716034057.9900951,3588,0.22439999878406525
1716034058.7184808,3589,0.5307999849319458
1716034060.2196522,3591,0.6195999979972839
1716034069.1376681,3600,0.5357999801635742
1716034075.6769469,3608,0.4320000112056732
1716034080.400013,3613,0.5121999979019165
1716034081.567499,3614,0.40560001134872437
1716034082.296319,3615,0.3208000063896179
1716034083.145804,3616,0.3224000036716461
1716034085.636669,3619,0.34360000491142273
1716034089.083167,3623,0.5685999989509583
1716034095.650692,3630,0.43799999356269836
1716034104.521201,3639,0.4284000098705292
1716034107.396162,3642,0.47940000891685486
1716034119.801923,3654,0.4997999966144562
1716034122.226746,3657,0.38600000739097595
1716034123.4943528,3659,0.4171999990940094
1716034125.851639,3661,0.4343999922275543
1716034128.007415,3664,0.38420000672340393
1716034129.8946822,3666,0.08980000019073486
1716034131.49264,3668,0.519599974155426
1716034133.2401369,3670,0.4429999887943268
1716034134.094523,3671,0.3824000060558319
1716034135.141577,3672,0.2865999937057495
1716034145.34704,3684,0.3165999948978424
1716034149.975671,3690,0.5157999992370605
1716034156.651169,3699,0.5784000158309937
1716034157.246672,3700,0.524461567401886
1716034163.242777,3707,0.553600013256073
1716034166.473639,3711,0.38960000872612
1716034167.3608608,3712,0.3643999993801117
1716034171.805631,3717,0.6146000027656555
1716034172.764787,3718,0.3124000132083893
1716034175.971045,3721,0.08799999952316284
1716034183.2504718,3729,0.4666000008583069
1716034186.4388402,3732,0.5392000079154968
1716034187.3275788,3733,0.4375999867916107
1716034195.0672781,3742,0.15320000052452087
1716034197.397108,3745,0.49799999594688416
1716034198.113398,3746,0.3889999985694885
1716034200.3954098,3748,0.31220000982284546
1716034200.986447,3749,0.5171999931335449
1716034203.901162,3752,0.3407999873161316
1716034204.581332,3753,0.4544000029563904
1716034205.3141298,3754,0.326200008392334
1716034209.951228,3761,0.4050000011920929
1716034211.6395662,3763,0.3343999981880188
1716034213.7171059,3765,0.4447999894618988
1716034224.815261,3777,0.3944000005722046
1716034228.337412,3780,0.29739999771118164
1716034229.237168,3781,0.3431999981403351
1716034230.2752378,3782,0.19920000433921814
1716034230.9815638,3783,0.620199978351593
1716034235.227412,3787,0.34880000352859497
1716034238.731644,3790,0.3747999966144562
1716034259.309899,3805,0.13920000195503235
1716034260.517329,3806,0.17059999704360962
1716034261.910507,3807,0.28999999165534973
1716034270.476303,3813,0.12860000133514404
1716034272.9055219,3815,0.1573999971151352
1716034277.100009,3819,0.42980000376701355
1716034282.244489,3823,0.3463999927043915
1716034283.59375,3824,0.2484000027179718
1716034288.4999738,3829,0.32120001316070557
1716034301.119047,3839,0.1387999951839447
1716034309.925611,3848,0.289000004529953
1716034312.2089658,3850,0.38179999589920044
1716034313.4131389,3851,0.1932000070810318
1716034314.310242,3852,0.32679998874664307
1716034316.790758,3855,0.6385999917984009
1716034318.685611,3857,0.42080000042915344
1716034321.971616,3860,0.25920000672340393
1716034330.944463,3869,0.49140000343322754
1716034334.014884,3872,0.23639999330043793
1716034336.159988,3875,0.4625999927520752
1716034346.766001,3885,0.4697999954223633
1716034359.654776,3897,0.35280001163482666
1716034367.119553,3902,0.323199987411499
1716034372.966594,3908,0.4668000042438507
1716034374.0158331,3909,0.4860000014305115
1716034376.635471,3911,0.26460000872612
1716034381.044994,3915,0.48399999737739563
1716034387.513889,3921,0.38440001010894775
1716034390.8441422,3924,0.16740000247955322
1716034393.501732,3926,0.10760000348091125
1716034396.615147,3928,0.1850000023841858
1716034400.05919,3931,0.35600000619888306
1716034402.380676,3933,0.1932000070810318
1716034403.9373682,3934,0.08860000222921371
1716034405.908187,3936,0.3797999918460846
1716034409.57426,3939,0.3752000033855438
1716034425.510755,3953,0.1469999998807907
1716034426.5496309,3954,0.35839998722076416
1716034429.710973,3957,0.28600001335144043
1716034436.348429,3963,0.10100000351667404
1716034439.130173,3965,0.18019999563694
1716034440.0338812,3966,0.125
1716034450.678828,3975,0.1979999989271164
1716034452.069433,3976,0.07519999891519547
1716034458.360201,3981,0.12319999933242798
1716034459.599278,3982,0.3025999963283539
1716034460.6247392,3983,0.262800008058548
1716034462.887605,3986,0.33500000834465027
1716034463.2985752,3987,0.4830000102519989
1716034467.61285,3992,0.40400001406669617
1716034471.981468,3997,0.18060000240802765
1716034473.3715641,3999,0.45980000495910645
