rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/explained_variance,train/loss,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range
-21.250288009643555,1425408,25.0,343,4146,232,-0.01528298709599767,0.010026867,0.10296223958333334,0.0003,0.868328794836998,-0.0018691810546442866,-0.7397031080598633,0.0013673912537039239,2310,0.2
-21.78632354736328,1431552,25.0,345,4146,233,-0.01745025210220774,0.010523382,0.10528971354166666,0.0003,0.8630460500717163,-0.004866835195571184,-0.7256333048765858,0.0015196454392328936,2320,0.2
-21.10806655883789,1437696,25.0,346,4146,234,-0.016848259286780375,0.010943665,0.11080729166666667,0.0003,0.8718263357877731,-0.0016541120130568743,-0.7538457381228606,0.0011994237537389077,2330,0.2
-20.314685821533203,1443840,25.0,348,4146,235,-0.01630882535755518,0.010615821,0.10812174479166667,0.0003,0.847433552145958,0.013276039622724056,-0.7210040540744861,0.001351236716315422,2340,0.2
-22.468042373657227,1449984,25.0,349,4145,236,-0.015508912321577858,0.009718615,0.10387369791666666,0.0003,0.8752245903015137,-0.01937452144920826,-0.7203276864563425,0.0010605275128000359,2350,0.2
-21.259965896606445,1456128,25.0,351,4145,237,-0.01552251717512263,0.010250867,0.10011393229166667,0.0003,0.9035803824663162,-0.012536764144897461,-0.7252182122319937,0.0011844477149376567,2360,0.2
-20.882566452026367,1462272,25.0,352,4145,238,-0.014496209539356642,0.009895629,0.09654947916666666,0.0003,0.8834747821092606,-0.02970450557768345,-0.7144992953787247,0.0013318504076475317,2370,0.2
-20.285167694091797,1468416,25.0,354,4145,239,-0.016141745508260405,0.0097835595,0.10540364583333334,0.0003,0.8259913474321365,-0.014476240612566471,-0.748517424116532,0.0015788664068168146,2380,0.2
-21.16826629638672,1474560,25.0,355,4145,240,-0.016031760912786314,0.010694572,0.10625,0.0003,0.8403628319501877,-0.0223952978849411,-0.7398720932503541,0.0017102457301007234,2390,0.2
-19.861352920532227,1480704,25.0,357,4144,241,-0.01662655594846001,0.010481813,0.10144856770833334,0.0003,0.871868833899498,-0.015320983715355396,-0.7316334428886573,0.00145477661529488,2400,0.2
-22.273134231567383,1486848,25.0,358,4145,242,-0.01423479380828212,0.009965564,0.10691731770833333,0.0003,0.8306095898151398,0.00016680971020832658,-0.7510353855167826,0.0013859145163830058,2410,0.2
-21.46636199951172,1492992,25.0,360,4145,243,-0.016195416952299032,0.011211634,0.101806640625,0.0003,0.8672705888748169,-0.028455251827836037,-0.765410574649771,0.0014632734450060526,2420,0.2
-20.58203887939453,1499136,25.0,361,4145,244,-0.01614459463792931,0.010277419,0.09850260416666666,0.0003,0.8629657924175262,-0.015047941356897354,-0.7528318467239539,0.0014773419355454582,2430,0.2
-22.310302734375,1505280,25.0,363,4145,245,-0.015368388469263057,0.011592716,0.10904947916666667,0.0003,0.8366608023643494,-0.017475418746471405,-0.7687414118399223,0.0016396298195104464,2440,0.2
-21.556930541992188,1511424,25.0,364,4145,246,-0.016275652936989595,0.010534304,0.10393880208333334,0.0003,0.8285665512084961,-0.014250042848289013,-0.7643784972528617,0.0021206755510017198,2450,0.2
-21.162946701049805,1517568,25.0,366,4145,247,-0.016612665862582313,0.010528761,0.10208333333333333,0.0003,0.8856334909796715,-0.016947919502854347,-0.7557191989695032,0.001482712893569745,2460,0.2
-21.52666664123535,1523712,25.0,367,4145,248,-0.015537931364572917,0.010139826,0.10294596354166667,0.0003,0.8667322099208832,-0.021119361743330956,-0.7952219636489948,0.0013874255473031857,2470,0.2
-20.90390396118164,1529856,25.0,368,4145,249,-0.01671494371451748,0.010418252,0.10208333333333333,0.0003,0.8798782750964165,-0.028635837137699127,-0.7473154176647464,0.0012073544070517529,2480,0.2
-22.581218719482422,1536000,25.0,370,4146,250,-0.01602470016659936,0.01014443,0.10328776041666667,0.0003,0.8307953178882599,-0.04688768461346626,-0.760969276415805,0.001853289734996603,2490,0.2
-20.535320281982422,1542144,25.0,371,4146,251,-0.017096027822844917,0.009968564,0.094580078125,0.0003,0.8344691693782806,-0.0004630254697985947,-0.7620908021305998,0.0017182632354888483,2500,0.2
-21.899269104003906,1548288,25.0,373,4146,252,-0.018601587325004706,0.011704683,0.11778971354166666,0.0003,0.8245608657598495,-0.019278153777122498,-0.7268021351347367,0.0019620732359423225,2510,0.2
-21.611963272094727,1554432,25.0,374,4146,253,-0.019368279558451225,0.010996782,0.11336263020833333,0.0003,0.8540054261684418,-0.032473765313625336,-0.7463181434820095,0.0014825778695012558,2520,0.2
-21.085966110229492,1560576,25.0,376,4146,254,-0.01646965898350269,0.010059585,0.10231119791666667,0.0003,0.8819766193628311,-0.017953122034668922,-0.753724941238761,0.0012006513817444406,2530,0.2
-20.63994789123535,1566720,25.0,377,4146,255,-0.018242799547927766,0.010267955,0.11279296875,0.0003,0.8879074826836586,-0.033457379788160324,-0.7559534426157674,0.0010282989046572766,2540,0.2
-22.337160110473633,1572864,25.0,379,4146,256,-0.016370168920063103,0.010092522,0.10320638020833334,0.0003,0.8283255845308304,-0.043378449976444244,-0.7544333401446541,0.0018684737557123298,2550,0.2
-21.099721908569336,1579008,25.0,380,4146,257,-0.01606710623163963,0.010544742,0.10222981770833334,0.0003,0.8418623059988022,-0.01957966573536396,-0.7470378952721755,0.0017028105839926866,2560,0.2
-21.33938217163086,1585152,25.0,382,4146,258,-0.01920150091658191,0.012641336,0.117041015625,0.0003,0.8843631446361542,-0.043472304940223694,-0.7510491753617923,0.001465480676718774,2570,0.2
-20.716127395629883,1591296,25.0,383,4146,259,-0.01855841457339314,0.010917626,0.11800130208333333,0.0003,0.8769396096467972,-0.026687141507864,-0.7252073774735133,0.0013416957307223734,2580,0.2
-20.495790481567383,1597440,25.0,385,4146,260,-0.017683981971640606,0.011387524,0.11707356770833334,0.0003,0.8742418736219406,-0.031719159334897995,-0.7319742600743969,0.0014962819186621346,2590,0.2
-20.853551864624023,1603584,25.0,386,4146,261,-0.016635996292946705,0.009732046,0.10042317708333333,0.0003,0.8742729425430298,-0.021321183070540428,-0.7481770375743508,0.0016481707203638506,2600,0.2
-20.79351234436035,1609728,25.0,388,4147,262,-0.015839300375955646,0.010805043,0.10441080729166667,0.0003,0.8549027442932129,-0.03289288282394409,-0.7433736358458797,0.0020120292784971145,2610,0.2
-21.35870361328125,1615872,25.0,389,4147,263,-0.0160735706386428,0.011074159,0.107861328125,0.0003,0.877116933465004,-0.018288252875208855,-0.714007705077529,0.001531900308994712,2620,0.2
-21.101186752319336,1622016,25.0,391,4147,264,-0.016811950654179477,0.010134883,0.096875,0.0003,0.8796472772955894,-0.04239290952682495,-0.693703874386847,0.0014128805546230676,2630,0.2
-18.96715545654297,1628160,25.0,392,4147,265,-0.017408047837185827,0.011419202,0.118115234375,0.0003,0.83579121530056,-0.024119649082422256,-0.7287061752751469,0.001688849469186001,2640,0.2
-19.90593910217285,1634304,25.0,394,4147,266,-0.013505614153594555,0.009706603,0.089990234375,0.0003,0.8697469532489777,-0.014381485059857368,-0.6888865864525239,0.001222913300474223,2650,0.2
-19.708335876464844,1640448,25.0,395,4147,267,-0.01740894320246298,0.01100726,0.102587890625,0.0003,0.8625179082155228,-0.011896723881363869,-0.6898969766994317,0.0014677672889471674,2660,0.2
-20.24250030517578,1646592,25.0,396,4147,268,-0.016675758566998412,0.011219796,0.10364583333333334,0.0003,0.8603267520666122,-0.016802340745925903,-0.6995900355900327,0.0013898595705541083,2670,0.2
-21.124296188354492,1652736,25.0,398,4147,269,-0.017391153186326846,0.01110328,0.110888671875,0.0003,0.8538618832826614,-0.006618164014071226,-0.6974211685980359,0.0016877449023013468,2680,0.2
-22.523910522460938,1658880,25.0,399,4147,270,-0.016796451467477404,0.011064994,0.10472005208333333,0.0003,0.8724412620067596,-0.029999349266290665,-0.6694894678580264,0.0013161219691634567,2690,0.2
-20.0626277923584,1665024,25.0,401,4147,271,-0.01653457115996086,0.011873235,0.1017578125,0.0003,0.8792053461074829,-0.024632498621940613,-0.6883568293104569,0.001399234866948973,2700,0.2
-21.1922664642334,1671168,25.0,402,4147,272,-0.01705794752536652,0.011655174,0.10509440104166666,0.0003,0.851019948720932,-0.007676817011088133,-0.7013526195660233,0.0013458029032941945,2710,0.2
-19.963167190551758,1677312,25.0,404,4146,273,-0.016414693289698336,0.010725628,0.102490234375,0.0003,0.8707642704248428,0.0028900867328047752,-0.6853185097997387,0.0014265106938789055,2720,0.2
-19.614635467529297,1683456,25.0,405,4146,274,-0.016844228775395702,0.010211564,0.10779622395833334,0.0003,0.8596494495868683,-0.02409987896680832,-0.6880066642537713,0.001448688415257493,2730,0.2
-19.413671493530273,1689600,25.0,407,4146,275,-0.015958110603969546,0.011113108,0.10309244791666666,0.0003,0.8762081190943718,-0.025060348212718964,-0.7069815261910359,0.0014686031640546086,2740,0.2
-20.556373596191406,1695744,25.0,408,4147,276,-0.018170553633535747,0.010642962,0.097265625,0.0003,0.8728023022413254,0.029627948999404907,-0.7080962658549349,0.0013787233163081206,2750,0.2
-20.80117416381836,1701888,25.0,410,4147,277,-0.01870330840756651,0.012054972,0.11818033854166667,0.0003,0.8632015138864517,-0.03168318420648575,-0.7229603711515665,0.001728648396480518,2760,0.2
-21.34809112548828,1708032,25.0,411,4147,278,-0.016644292483397292,0.011233877,0.11077473958333334,0.0003,0.8797823190689087,-0.02514996938407421,-0.6943982675671577,0.0012920930784578863,2770,0.2
-21.099374771118164,1714176,25.0,413,4147,279,-0.014196998621385622,0.009642229,0.09363606770833334,0.0003,0.8283304870128632,-0.011605069041252136,-0.683912720469137,0.0018343533488102064,2780,0.2
-20.698389053344727,1720320,25.0,414,4147,280,-0.01760291014846492,0.010787114,0.11315104166666666,0.0003,0.8516352772712708,0.003997010178864002,-0.7220273657391468,0.0018685305235218645,2790,0.2
-20.291372299194336,1726464,25.0,416,4147,281,-0.017883099699489927,0.01147899,0.115283203125,0.0003,0.8931525871157646,-0.016342025250196457,-0.6795467449041704,0.001297405965700212,2800,0.2
-22.20498275756836,1732608,25.0,417,4146,282,-0.015494563976487068,0.010641594,0.10001627604166667,0.0003,0.8972463607788086,-0.01035233773291111,-0.6880568381398916,0.001260620771821171,2810,0.2
-19.552318572998047,1738752,25.0,419,4146,283,-0.017353680485393853,0.011906036,0.11193033854166666,0.0003,0.8490358889102936,-0.04603404924273491,-0.6821844313293696,0.0014334925385507328,2820,0.2
-20.05998992919922,1744896,25.0,420,4145,284,-0.015189836379916718,0.009864642,0.09508463541666666,0.0003,0.831240639090538,0.001214638352394104,-0.6797256207404038,0.0017749582150524172,2830,0.2
-20.9735107421875,1751040,25.0,422,4145,285,-0.017001836712491544,0.010360956,0.103466796875,0.0003,0.8180327713489532,-0.004116518888622522,-0.7047273861244321,0.002017585184997491,2840,0.2
-19.972423553466797,1757184,25.0,423,4144,286,-0.015111920337221817,0.010427971,0.09959309895833333,0.0003,0.8225425332784653,-0.011308913119137287,-0.6980602906395992,0.0017849205290985993,2850,0.2
-19.831642150878906,1763328,25.0,425,4144,287,-0.01631025434289768,0.00984501,0.10109049479166667,0.0003,0.8305117189884186,0.004058367572724819,-0.7071119407812755,0.002153757622424261,2860,0.2
-19.523653030395508,1769472,25.0,426,4144,288,-0.01753611748087375,0.011859815,0.11533203125,0.0003,0.8696231096982956,-0.038647688925266266,-0.670504602137953,0.001454923521487217,2870,0.2
-20.14324378967285,1775616,25.0,428,4145,289,-0.0182024339728135,0.01172894,0.11735026041666667,0.0003,0.8449656665325165,-0.0160230565816164,-0.6972305829326312,0.0016270259829373876,2880,0.2
-20.139528274536133,1781760,25.0,429,4145,290,-0.016011236488460177,0.010552774,0.10480143229166666,0.0003,0.8482844084501266,-0.04384476691484451,-0.7109978084142009,0.001407910564254659,2890,0.2
-21.340621948242188,1787904,25.0,431,4144,291,-0.015577683391650983,0.010617726,0.10636393229166667,0.0003,0.8169047087430954,-0.014972975477576256,-0.6842027708888054,0.0021230606816970976,2900,0.2
-19.149866104125977,1794048,25.0,432,4143,292,-0.01747115420633539,0.013178192,0.11883138020833334,0.0003,0.8626318126916885,-0.025105804204940796,-0.6602757341538866,0.0018448412546907397,2910,0.2
-18.99983787536621,1800192,25.0,434,4142,293,-0.02041327478000312,0.01332685,0.127392578125,0.0003,0.8467960953712463,-0.023007506504654884,-0.7094727497547865,0.0016811077945021679,2920,0.2
-21.354280471801758,1806336,25.0,436,4141,294,-0.01867681437797728,0.011530398,0.11110026041666667,0.0003,0.8848229572176933,-0.004224812146276236,-0.6418662944187721,0.0012433920372738308,2930,0.2
-20.68997573852539,1812480,25.0,437,4141,295,-0.018133619294773477,0.011116908,0.1099609375,0.0003,0.8679521530866623,-0.011965312063694,-0.6680345764073233,0.0013124119239667682,2940,0.2
-20.3505916595459,1818624,25.0,439,4141,296,-0.01565261027717497,0.010057788,0.10436197916666666,0.0003,0.8592783510684967,-0.02280587889254093,-0.691447721545895,0.0013750538031066146,2950,0.2
-21.043594360351562,1824768,25.0,440,4141,297,-0.017050452253897674,0.010997586,0.101171875,0.0003,0.8580424785614014,-0.019479507580399513,-0.6365400453098118,0.0016038062516599894,2960,0.2
-20.845600128173828,1830912,25.0,442,4140,298,-0.017210505292071805,0.012234993,0.11214192708333333,0.0003,0.8572378605604172,-0.019776837900280952,-0.6514896986385187,0.0015270244768544217,2970,0.2
-20.063589096069336,1837056,25.0,443,4139,299,-0.014644682589520622,0.010931604,0.09728190104166666,0.0003,0.8863908052444458,-0.014643155038356781,-0.6366720218521853,0.0012196528724719732,2980,0.2
-21.33011245727539,1843200,25.0,445,4139,300,-0.015420081659976858,0.011450284,0.10465494791666667,0.0003,0.8699169605970383,-0.03241530433297157,-0.6779699254781008,0.0014064992663406883,2990,0.2
-21.308612823486328,1849344,25.0,446,4139,301,-0.015810684060609977,0.010014259,0.09580078125,0.0003,0.8766247853636742,-0.0189449954777956,-0.656134546889613,0.0015479376041184878,3000,0.2
-20.09479331970215,1855488,25.0,448,4139,302,-0.015762066747023105,0.012068778,0.10966796875,0.0003,0.8784516751766205,0.006471193395555019,-0.6634637340592842,0.0011843473056008709,3010,0.2
-20.038999557495117,1861632,25.0,449,4139,303,-0.01628909605545535,0.010302029,0.10380859375,0.0003,0.8840785995125771,-0.014001711271703243,-0.6713311033633848,0.0011922051596532886,3020,0.2
-20.916635513305664,1867776,25.0,451,4140,304,-0.016968462689449855,0.011786868,0.11194661458333334,0.0003,0.8711349964141846,-0.014310332015156746,-0.6581615759059787,0.0013351131549825368,3030,0.2
-20.103715896606445,1873920,25.0,452,4140,305,-0.019737709617766087,0.012290466,0.12288411458333333,0.0003,0.8781921789050102,-0.023308128118515015,-0.6746729193876188,0.0012435442192024009,3040,0.2
-19.657787322998047,1880064,25.0,454,4140,306,-0.018028590516769326,0.011261918,0.10857747395833334,0.0003,0.8829355090856552,-0.022850625216960907,-0.6701101748272776,0.001217317147469051,3050,0.2
-21.799388885498047,1886208,25.0,455,4139,307,-0.0186375680641504,0.01202144,0.12138671875,0.0003,0.8777834847569466,-0.022901348769664764,-0.685312902306517,0.0011707385206439842,3060,0.2
-21.21010971069336,1892352,25.0,457,4138,308,-0.017826737292731803,0.0112996,0.10987955729166667,0.0003,0.8795996159315109,-0.04588108882308006,-0.6696548702816169,0.0011461982258576123,3070,0.2
-20.471538543701172,1898496,25.0,458,4138,309,-0.017951323905435856,0.010812609,0.10387369791666666,0.0003,0.9036162421107292,-0.05280865728855133,-0.6733587042428553,0.0010026763927271532,3080,0.2
-21.12002182006836,1904640,25.0,460,4137,310,-0.016711797975100733,0.011271235,0.110546875,0.0003,0.8931072279810905,0.002998342039063573,-0.6796152727678418,0.0010669878642147524,3090,0.2
-20.122127532958984,1910784,25.0,461,4137,311,-0.017953514373948563,0.012216019,0.11858723958333334,0.0003,0.8733124881982803,-0.011782018467783928,-0.6977387748037776,0.0012865197196636777,3100,0.2
-20.567949295043945,1916928,25.0,463,4137,312,-0.01783353547361912,0.011157786,0.10564778645833334,0.0003,0.8747218549251556,-0.014794803224503994,-0.6993040325740973,0.001397728609420786,3110,0.2
-20.565397262573242,1923072,25.0,464,4137,313,-0.01799229423389382,0.012254403,0.114892578125,0.0003,0.8725475370883942,-0.017172014340758324,-0.6872086420034369,0.0012994240547413937,3120,0.2
-19.051469802856445,1929216,25.0,466,4137,314,-0.01575207417142034,0.010086457,0.09951171875,0.0003,0.8689635992050171,-0.03621918708086014,-0.6965266516432166,0.0013111036815644183,3130,0.2
-18.752511978149414,1935360,25.0,467,4137,315,-0.01676007970624293,0.011072339,0.10345052083333334,0.0003,0.8576136976480484,-0.00015650063869543374,-0.716268060170114,0.001055097430768607,3140,0.2
-19.858482360839844,1941504,25.0,469,4137,316,-0.01866343106206235,0.012055021,0.12111002604166667,0.0003,0.8495080322027206,-0.04334937781095505,-0.6903147200743357,0.0014005892771213743,3150,0.2
-19.4707088470459,1947648,25.0,470,4137,317,-0.016243372579386534,0.011498131,0.11110026041666667,0.0003,0.8900293484330177,0.00855106208473444,-0.7237004776174824,0.0013729504630949426,3160,0.2
-18.336097717285156,1953792,25.0,472,4138,318,-0.016363291111095652,0.011760174,0.10441080729166667,0.0003,0.8878055214881897,-0.02633018232882023,-0.6837816119814912,0.00135679026904351,3170,0.2
-19.45476722717285,1959936,25.0,473,4138,319,-0.016666778194000167,0.011030101,0.105908203125,0.0003,0.8890600204467773,-0.01686803810298443,-0.710862813393275,0.0011793706566398518,3180,0.2
-20.345069885253906,1966080,25.0,475,4138,320,-0.016505844298444573,0.010557961,0.10520833333333333,0.0003,0.8820209205150604,5.479872925207019e-05,-0.6897313164547085,0.001234092843393834,3190,0.2
-20.133869171142578,1972224,25.0,476,4138,321,-0.0181382809925708,0.011740863,0.11437174479166666,0.0003,0.901542454957962,-0.03788835182785988,-0.6847451877469818,0.0011568813013279093,3200,0.2
-19.454761505126953,1978368,25.0,478,4138,322,-0.017795521318961012,0.010681269,0.10048828125,0.0003,0.8848552629351616,-0.007937927730381489,-0.6880675439412395,0.0010234101016976637,3210,0.2
-19.494277954101562,1984512,25.0,479,4138,323,-0.020997599786399708,0.013539038,0.12957356770833334,0.0003,0.8900459930300713,-0.01972992718219757,-0.7076987311864893,0.0011962018520838076,3220,0.2
-20.9394588470459,1990656,25.0,480,4138,324,-0.01561494345369283,0.010175812,0.09451497395833333,0.0003,0.8679515868425369,-0.027125872671604156,-0.7103606553127368,0.0012393761253103245,3230,0.2
-20.372900009155273,1996800,25.0,482,4138,325,-0.018369218287504433,0.012632984,0.115087890625,0.0003,0.8535365611314774,-0.0021255076862871647,-0.7172702049215635,0.001534472997445846,3240,0.2
-18.479564666748047,2002944,25.0,483,4138,326,-0.017083650891436264,0.010198224,0.1005859375,0.0003,0.8982076123356819,-0.03025372326374054,-0.6748173762733738,0.0011601243700170016,3250,0.2
-19.111095428466797,2009088,25.0,485,4138,327,-0.01761378460141714,0.011915407,0.10939127604166667,0.0003,0.8840989619493484,-0.025159770622849464,-0.6699294513712327,0.0013559726647144998,3260,0.2
-19.152814865112305,2015232,25.0,486,4138,328,-0.019460512767060813,0.013038064,0.12825520833333334,0.0003,0.8494322299957275,-0.034390419721603394,-0.6938928306723634,0.001387100981931629,3270,0.2
-19.79847526550293,2021376,25.0,488,4138,329,-0.014729714059164204,0.0104368245,0.09534505208333334,0.0003,0.892754539847374,0.009351672604680061,-0.6757117362692953,0.0012537928015566044,3280,0.2
-20.091045379638672,2027520,25.0,489,4138,330,-0.017369722197569597,0.011456114,0.104248046875,0.0003,0.8568883836269379,-0.027943290770053864,-0.6925525690739354,0.0011697200203949858,3290,0.2
-20.688257217407227,2033664,25.0,491,4138,331,-0.01604385159177279,0.0106844595,0.10060221354166667,0.0003,0.8738866299390793,0.01849590800702572,-0.7047785350431999,0.0012293542349956017,3300,0.2
-22.40289878845215,2039808,25.0,492,4138,332,-0.017664215885209462,0.011726196,0.115673828125,0.0003,0.8505279272794724,-0.020733723416924477,-0.712534278134505,0.0015063927727775688,3310,0.2
-20.742931365966797,2045952,25.0,494,4138,333,-0.017571144837468942,0.011183667,0.11456705729166666,0.0003,0.8485855758190155,-0.03130462393164635,-0.7099694648136695,0.0014792930668894163,3320,0.2
-22.02652359008789,2052096,25.0,495,4138,334,-0.018174915441826065,0.012453622,0.11993815104166666,0.0003,0.8551606982946396,-0.022130394354462624,-0.7028940912336111,0.0014358514798004762,3330,0.2
-20.3998966217041,2058240,25.0,497,4137,335,-0.017330274616445724,0.010907315,0.104736328125,0.0003,0.8666246682405472,-0.03653816878795624,-0.7005453060070673,0.0013869988686565193,3340,0.2
-19.71296501159668,2064384,25.0,498,4137,336,-0.01740235996209473,0.011521682,0.10818684895833333,0.0003,0.9040846228599548,-0.029723143205046654,-0.7077771827578545,0.0009322147434734991,3350,0.2
-20.215002059936523,2070528,25.0,500,4137,337,-0.01712314211035846,0.011805363,0.10709635416666667,0.0003,0.8709176778793335,-0.026425108313560486,-0.7237047632535298,0.001313534551475944,3360,0.2
-19.978952407836914,2076672,25.0,501,4137,338,-0.017999554918060313,0.012105514,0.11267903645833334,0.0003,0.8770861104130745,-0.04521675780415535,-0.7042208502689997,0.0014945502302604534,3370,0.2
-21.268648147583008,2082816,25.0,503,4137,339,-0.020127725843728208,0.013003279,0.13196614583333333,0.0003,0.8879653066396713,-0.021358544006943703,-0.7109968123336633,0.0011544145921106974,3380,0.2
-18.588899612426758,2088960,25.0,504,4137,340,-0.018966265219690588,0.011407596,0.11608072916666666,0.0003,0.8883847296237946,-0.007529004011303186,-0.7112156213571628,0.001239823407104268,3390,0.2
-19.928598403930664,2095104,25.0,506,4137,341,-0.018051898220437578,0.010928071,0.11121419270833334,0.0003,0.8913897722959518,-0.0024131161626428366,-0.6979650675008694,0.0010270450115967833,3400,0.2
-17.794031143188477,2101248,25.0,507,4137,342,-0.01742337783992601,0.012159047,0.11805013020833334,0.0003,0.9022285267710686,-0.0371532067656517,-0.715231575568517,0.0010414459417916078,3410,0.2
-20.847810745239258,2107392,25.0,509,4137,343,-0.018164006775138356,0.012059513,0.12101236979166667,0.0003,0.8908247351646423,-0.052197255194187164,-0.7234634939581156,0.001093939103672407,3420,0.2
-20.61701202392578,2113536,25.0,510,4137,344,-0.018515202934213448,0.011927594,0.11676432291666666,0.0003,0.8732428103685379,-0.0359676368534565,-0.74000357867529,0.001434382570763167,3430,0.2
-19.68161392211914,2119680,25.0,512,4137,345,-0.016669545772795877,0.011350575,0.11036783854166667,0.0003,0.8522831350564957,-0.038347188383340836,-0.7223826564227541,0.0017299402790740715,3440,0.2
-20.799100875854492,2125824,25.0,513,4137,346,-0.01678465549048269,0.011977505,0.1109375,0.0003,0.8677546679973602,-0.01958869770169258,-0.7186056610196829,0.0012827629417794621,3450,0.2
-20.316240310668945,2131968,25.0,515,4136,347,-0.018100446087191812,0.012034506,0.11202799479166667,0.0003,0.8808977082371712,-0.028008222579956055,-0.6922664940357208,0.0013682097108661158,3460,0.2
-20.924219131469727,2138112,25.0,516,4136,348,-0.018528658865155496,0.012229696,0.111669921875,0.0003,0.8444943577051163,-0.011230101808905602,-0.7090489952514569,0.0016130097545707636,3470,0.2
-20.971887588500977,2144256,25.0,518,4136,349,-0.01729212171388402,0.01171172,0.11013997395833333,0.0003,0.8358181416988373,-0.03999706357717514,-0.7068748860930403,0.0014728720660665809,3480,0.2
-22.42755889892578,2150400,25.0,519,4136,350,-0.018298924718328634,0.011915426,0.11219075520833334,0.0003,0.8347311615943909,-0.019756296649575233,-0.7135274747386575,0.00172098363218538,3490,0.2
-19.750486373901367,2156544,25.0,521,4135,351,-0.01654521569944336,0.011653837,0.11140950520833333,0.0003,0.852719858288765,-0.026521658524870872,-0.7009303966537118,0.001772975404067741,3500,0.2
-19.9346923828125,2162688,25.0,523,4134,352,-0.018268838401612204,0.012038186,0.10958658854166667,0.0003,0.8672996610403061,-0.01777692697942257,-0.7280252503231168,0.0015629550576098457,3510,0.2
-20.349214553833008,2168832,25.0,524,4134,353,-0.01760785144433612,0.0126764225,0.116455078125,0.0003,0.8879422023892403,-0.05619720742106438,-0.6894543075313171,0.0010795429750335946,3520,0.2
-19.554039001464844,2174976,25.0,525,4134,354,-0.01869833242429498,0.011432782,0.11142578125,0.0003,0.883209154009819,-0.023582307621836662,-0.6948553655917445,0.0011046879500099748,3530,0.2
-18.791860580444336,2181120,25.0,527,4135,355,-0.017736827579695576,0.011958216,0.10895182291666666,0.0003,0.8722125291824341,-0.022849375382065773,-0.687222752533853,0.0013524645498667572,3540,0.2
-21.636381149291992,2187264,25.0,528,4135,356,-0.017823379025503527,0.011815826,0.11136067708333333,0.0003,0.8740751147270203,-0.01885383389890194,-0.675885341844211,0.0014695396298217626,3550,0.2
-19.512182235717773,2193408,25.0,530,4135,357,-0.02018055739366294,0.013876566,0.12609049479166667,0.0003,0.8721833974123001,-0.032786671072244644,-0.6831691546365619,0.001291727696874053,3560,0.2
-19.992345809936523,2199552,25.0,531,4135,358,-0.01717510276454656,0.011541724,0.11046549479166666,0.0003,0.8371144533157349,-0.017451830208301544,-0.7210279474034905,0.00129538129182644,3570,0.2
-18.98885154724121,2205696,25.0,533,4135,359,-0.017270251834512845,0.012834184,0.10984700520833333,0.0003,0.8528571575880051,-0.023653436452150345,-0.7043385065471133,0.001672955871860419,3580,0.2
-18.040569305419922,2211840,25.0,534,4135,360,-0.019774677267074974,0.011959244,0.11847330729166666,0.0003,0.856363981962204,-0.025617241859436035,-0.7006480163584153,0.0013479315743400852,3590,0.2
-21.284894943237305,2217984,25.0,536,4135,361,-0.018955441810491417,0.012372777,0.119140625,0.0003,0.8895675539970398,-0.02683253400027752,-0.7065453970183929,0.0010361930561884948,3600,0.2
-21.20853042602539,2224128,25.0,537,4136,362,-0.017061977269380198,0.010828972,0.107470703125,0.0003,0.8687729835510254,-0.006213658954948187,-0.69381175066034,0.001516332521411338,3610,0.2
-20.241043090820312,2230272,25.0,539,4136,363,-0.018533360299867734,0.012926207,0.115966796875,0.0003,0.8646624386310577,-0.021409647539258003,-0.6817961077516278,0.00162150907041602,3620,0.2
-19.877147674560547,2236416,25.0,540,4136,364,-0.01775611282985968,0.011739337,0.10393880208333334,0.0003,0.8520299047231674,0.018977100029587746,-0.6976924577727914,0.001525859138564556,3630,0.2
-21.757705688476562,2242560,25.0,542,4135,365,-0.01767222785274498,0.011219767,0.109375,0.0003,0.8153159618377686,-0.02856632135808468,-0.7108179549997051,0.001807170081337972,3640,0.2
-21.2497615814209,2248704,25.0,543,4135,366,-0.018611808718317965,0.01136518,0.11038411458333333,0.0003,0.8735722750425339,-0.011096639558672905,-0.709757268615067,0.0014968196532815152,3650,0.2
-19.42884063720703,2254848,25.0,545,4134,367,-0.016618492524624648,0.010607342,0.106201171875,0.0003,0.8896292820572853,-0.041231345385313034,-0.7025662063310544,0.0013966535311434806,3660,0.2
-21.24225425720215,2260992,25.0,546,4134,368,-0.01795726352672015,0.012567711,0.113427734375,0.0003,0.8738777786493301,-0.028709443286061287,-0.7105585272113483,0.0012477096543686153,3670,0.2
-20.50279998779297,2267136,25.0,548,4134,369,-0.018689935736135036,0.011685525,0.11632486979166666,0.0003,0.8701906204223633,-0.02671128325164318,-0.7180729158843557,0.001702857502459665,3680,0.2
-21.150644302368164,2273280,25.0,549,4134,370,-0.01933498320528694,0.012432662,0.11083984375,0.0003,0.8863514065742493,-0.019824203103780746,-0.698639236514767,0.0013030556982509248,3690,0.2
-21.896533966064453,2279424,25.0,551,4134,371,-0.019294671520280342,0.012833416,0.12356770833333333,0.0003,0.8786587715148926,-0.01992608979344368,-0.7036713680252433,0.001652834039365795,3700,0.2
